date,continent,actual,forecast,error,abs_error,pct_error,ets_model,arima_model,model_type
2008-06-01,america_central_e_caribe,678.0,962.9168327657101,284.91683276571007,284.91683276571007,42.02313167635842,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2008-07-01,america_central_e_caribe,876.0,906.5097760686043,30.50977606860431,30.50977606860431,3.4828511493840537,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2008-08-01,america_central_e_caribe,804.0,695.8458152322266,-108.15418476777336,108.15418476777336,-13.45201303081758,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2008-09-01,america_central_e_caribe,774.0,723.6750567053048,-50.32494329469523,50.32494329469523,-6.501930658229357,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2008-10-01,america_central_e_caribe,869.0,772.5161821021679,-96.48381789783207,96.48381789783207,-11.102855914595175,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2008-11-01,america_central_e_caribe,1114.0,932.3727261097263,-181.62727389027373,181.62727389027373,-16.304064083507516,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2008-12-01,america_central_e_caribe,767.0,788.9368728178421,21.936872817842072,21.936872817842072,2.860087720709527,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2009-01-01,america_central_e_caribe,659.0,768.3057054852779,109.30570548527794,109.30570548527794,16.586601742834286,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2009-02-01,america_central_e_caribe,624.0,654.5847757535029,30.584775753502868,30.584775753502868,4.901406370753665,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2009-03-01,america_central_e_caribe,731.0,681.3844774842881,-49.61552251571186,49.61552251571186,-6.787349181355931,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2009-04-01,america_central_e_caribe,646.0,579.2355502165188,-66.76444978348115,66.76444978348115,-10.335054146049714,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2009-05-01,america_central_e_caribe,647.0,660.4445704020764,13.444570402076351,13.444570402076351,2.077986151789235,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2009-06-01,america_central_e_caribe,870.0,1079.2861912948442,209.28619129484423,209.28619129484423,24.055884056878647,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2009-07-01,america_central_e_caribe,692.0,1061.9039312629109,369.9039312629109,369.9039312629109,53.454325327010245,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2009-08-01,america_central_e_caribe,761.0,686.038503825743,-74.96149617425704,74.96149617425704,-9.850393715408282,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2009-09-01,america_central_e_caribe,664.0,767.9593203965999,103.95932039659988,103.95932039659988,15.65652415611444,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2009-10-01,america_central_e_caribe,960.0,768.6006441352638,-191.3993558647362,191.3993558647362,-19.93743290257669,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2009-11-01,america_central_e_caribe,892.0,1000.9226472683276,108.92264726832764,108.92264726832764,12.211059110799063,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2009-12-01,america_central_e_caribe,704.0,728.7831505642323,24.7831505642323,24.7831505642323,3.5203338869648153,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
