ds,simulation,set,value
2020-07-01,sim_28,train,100072.67256925639
2020-08-01,sim_28,train,105969.19164789731
2020-09-01,sim_28,train,90248.62990592004
2020-10-01,sim_28,train,96930.48285096337
2020-11-01,sim_28,train,96952.53422242014
2020-12-01,sim_28,train,132321.5110059852
2021-01-01,sim_28,train,137213.7484647287
2021-02-01,sim_28,train,134782.21765177092
2021-03-01,sim_28,train,130035.25380961284
2021-04-01,sim_28,train,96604.80799382868
2021-05-01,sim_28,train,80414.3647210529
2021-06-01,sim_28,train,93957.89646220606
2021-07-01,sim_28,train,99980.34661314834
2021-08-01,sim_28,train,96300.66980529591
2021-09-01,sim_28,train,68031.70684284456
2021-10-01,sim_28,train,88560.11647523436
2021-11-01,sim_28,train,97755.95903850874
2021-12-01,sim_28,train,134893.5185235927
2022-01-01,sim_28,train,142875.72418272018
2022-02-01,sim_28,train,146791.2583482056
2022-03-01,sim_28,train,132151.4439155172
2022-04-01,sim_28,train,93369.99609378786
2022-05-01,sim_28,train,89041.33555666704
2022-06-01,sim_28,train,87014.30379169308
2022-07-01,sim_28,train,96876.98701618791
2022-08-01,sim_28,train,92291.16720229173
2022-09-01,sim_28,train,79007.18982380362
2022-10-01,sim_28,train,93067.62279050045
2022-11-01,sim_28,train,106775.83506535892
2022-12-01,sim_28,train,126579.08704466604
2023-01-01,sim_28,train,146511.74882663717
2023-02-01,sim_28,train,140545.19495580363
2023-03-01,sim_28,train,122362.04520947282
2023-04-01,sim_28,train,90317.58338664207
2023-05-01,sim_28,train,78931.39635086364
2023-06-01,sim_28,train,80339.3719756735
2023-07-01,sim_28,train,88744.90734922358
2023-08-01,sim_28,train,85235.08659468197
2023-09-01,sim_28,train,80852.43733840498
2023-10-01,sim_28,train,93896.74276653671
2023-11-01,sim_28,train,92366.49927501052
2023-12-01,sim_28,train,113428.84816708611
2024-01-01,sim_28,forecast,126026.07725239484
2024-02-01,sim_28,forecast,126656.8519887479
2024-03-01,sim_28,forecast,116471.79824226836
2024-04-01,sim_28,forecast,91923.50673926169
2024-05-01,sim_28,forecast,83443.66321887133
2024-06-01,sim_28,forecast,85658.19785721505
2024-07-01,sim_28,forecast,92522.0436305555
2024-08-01,sim_28,forecast,90316.78196808226
2024-09-01,sim_28,forecast,82793.20128641883
2024-10-01,sim_28,forecast,92654.27731969423
2024-11-01,sim_28,forecast,95682.01459606773
2024-12-01,sim_28,forecast,113635.82778862695
2000-01-01,sim_29,train,89961.36853555765
2000-02-01,sim_29,train,85068.84746260705
2000-03-01,sim_29,train,73726.55000041984
2000-04-01,sim_29,train,60476.802849027285
2000-05-01,sim_29,train,40338.495132249016
2000-06-01,sim_29,train,45830.62651217017
2000-07-01,sim_29,train,58449.68451479147
2000-08-01,sim_29,train,85691.59894196683
2000-09-01,sim_29,train,126076.02708213357
2000-10-01,sim_29,train,83539.48506967131
2000-11-01,sim_29,train,60429.29691019276
2000-12-01,sim_29,train,48018.05517502142
2001-01-01,sim_29,train,111197.91364995793
2001-02-01,sim_29,train,86856.21267586922
2001-03-01,sim_29,train,86012.59368351489
2001-04-01,sim_29,train,80024.8416785453
2001-05-01,sim_29,train,66687.85805671566
2001-06-01,sim_29,train,55440.59684746229
2001-07-01,sim_29,train,71617.45564954611
2001-08-01,sim_29,train,67525.8986672354
2001-09-01,sim_29,train,58563.18422379413
2001-10-01,sim_29,train,63598.162168726885
2001-11-01,sim_29,train,62992.28140305073
2001-12-01,sim_29,train,66259.55208591846
2002-01-01,sim_29,train,75048.66299079216
2002-02-01,sim_29,train,81363.07688350433
2002-03-01,sim_29,train,80981.44220574124
2002-04-01,sim_29,train,67808.0622264476
2002-05-01,sim_29,train,54689.394802152514
2002-06-01,sim_29,train,53972.39379177138
2002-07-01,sim_29,train,63790.03107569968
2002-08-01,sim_29,train,62911.81365960772
2002-09-01,sim_29,train,54561.547126902005
2002-10-01,sim_29,train,49140.9851624656
2002-11-01,sim_29,train,50078.691662427234
2002-12-01,sim_29,train,66157.22977843764
2003-01-01,sim_29,train,73999.06838418824
2003-02-01,sim_29,train,52968.23855932499
2003-03-01,sim_29,train,34064.50128559521
2003-04-01,sim_29,train,58869.3813152185
2003-05-01,sim_29,train,44162.94197624265
2003-06-01,sim_29,train,39620.08451435648
2003-07-01,sim_29,train,71090.14651510888
2003-08-01,sim_29,train,64050.532721345124
2003-09-01,sim_29,train,46703.30472415945
2003-10-01,sim_29,train,47192.17589592297
2003-11-01,sim_29,train,30559.680171363114
2003-12-01,sim_29,train,72512.69473866967
2004-01-01,sim_29,train,87134.9320926839
2004-02-01,sim_29,train,82725.19713425823
2004-03-01,sim_29,train,72728.05274740202
2004-04-01,sim_29,train,58585.352557025566
2004-05-01,sim_29,train,44038.35688411572
2004-06-01,sim_29,train,48543.93923359935
2004-07-01,sim_29,train,65328.512122249034
2004-08-01,sim_29,train,59845.4588871816
2004-09-01,sim_29,train,53255.322967572116
2004-10-01,sim_29,train,58557.832171049144
2004-11-01,sim_29,train,62312.23394995659
2004-12-01,sim_29,train,85626.2195271256
2005-01-01,sim_29,train,99605.69556854267
2005-02-01,sim_29,train,91293.25688752852
2005-03-01,sim_29,train,73231.02837205224
2005-04-01,sim_29,train,66300.51095481814
2005-05-01,sim_29,train,58802.3616644301
2005-06-01,sim_29,train,60158.3987007863
2005-07-01,sim_29,train,73985.19058286074
2005-08-01,sim_29,train,64875.59230945504
2005-09-01,sim_29,train,59213.53969736396
2005-10-01,sim_29,train,47871.12965189306
2005-11-01,sim_29,train,59145.96816291082
2005-12-01,sim_29,train,77393.82112653801
2006-01-01,sim_29,train,114975.37586093029
2006-02-01,sim_29,train,93423.0914931902
2006-03-01,sim_29,train,78714.68652874045
2006-04-01,sim_29,train,61764.29117735735
2006-05-01,sim_29,train,46231.96241426352
2006-06-01,sim_29,train,48472.29429166988
2006-07-01,sim_29,train,64754.58756565113
2006-08-01,sim_29,train,51771.03172792783
2006-09-01,sim_29,train,42094.38176151416
2006-10-01,sim_29,train,49509.634545396315
2006-11-01,sim_29,train,53323.89117156403
2006-12-01,sim_29,train,83140.61323429701
2007-01-01,sim_29,train,93555.86631465622
2007-02-01,sim_29,train,76294.24273959166
2007-03-01,sim_29,train,81748.82980352838
2007-04-01,sim_29,train,58548.476083280446
2007-05-01,sim_29,train,52061.021461796256
2007-06-01,sim_29,train,56243.36045240217
2007-07-01,sim_29,train,66381.40160536786
2007-08-01,sim_29,train,61265.42935337526
2007-09-01,sim_29,train,51660.51678538087
2007-10-01,sim_29,train,51988.37575198584
2007-11-01,sim_29,train,57562.80273726422
2007-12-01,sim_29,train,66632.37675008539
2008-01-01,sim_29,train,93134.2507857362
2008-02-01,sim_29,train,88634.60018437941
2008-03-01,sim_29,train,90514.47018349903
2008-04-01,sim_29,train,64732.16289210631
2008-05-01,sim_29,train,50925.31663729897
2008-06-01,sim_29,train,42990.09158537339
2008-07-01,sim_29,train,66631.85372838286
2008-08-01,sim_29,train,58680.31955665397
2008-09-01,sim_29,train,53161.65164283623
2008-10-01,sim_29,train,51116.820195013075
2008-11-01,sim_29,train,63780.23500283396
2008-12-01,sim_29,train,74128.71177950925
2009-01-01,sim_29,train,82562.45840301366
2009-02-01,sim_29,train,83015.75450638017
2009-03-01,sim_29,train,88904.5108547899
2009-04-01,sim_29,train,55611.27233359219
2009-05-01,sim_29,train,57678.79240555775
2009-06-01,sim_29,train,61948.411988579064
2009-07-01,sim_29,train,73945.81528873535
2009-08-01,sim_29,train,77537.01188847261
2009-09-01,sim_29,train,68032.47455296613
2009-10-01,sim_29,train,68318.76701986181
2009-11-01,sim_29,train,74019.77364293294
2009-12-01,sim_29,train,88773.20847497163
2010-01-01,sim_29,train,100037.19706986005
2010-02-01,sim_29,train,105060.03310041667
2010-03-01,sim_29,train,117745.27386691002
2010-04-01,sim_29,train,77839.24475318771
2010-05-01,sim_29,train,58416.13976773103
2010-06-01,sim_29,train,51623.53478597465
2010-07-01,sim_29,train,55130.217172016884
2010-08-01,sim_29,train,70901.9822398439
2010-09-01,sim_29,train,74069.07592049931
2010-10-01,sim_29,train,76869.79773987284
2010-11-01,sim_29,train,85834.33315496272
2010-12-01,sim_29,train,100748.57327927515
2011-01-01,sim_29,train,112933.08892897642
2011-02-01,sim_29,train,125392.35342992448
2011-03-01,sim_29,train,130577.43497703837
2011-04-01,sim_29,train,89186.72626798088
2011-05-01,sim_29,train,61671.54114613251
2011-06-01,sim_29,train,62406.62200894044
2011-07-01,sim_29,train,81473.7168938865
2011-08-01,sim_29,train,79271.59005998289
2011-09-01,sim_29,train,66045.41746100866
2011-10-01,sim_29,train,82609.11045258919
2011-11-01,sim_29,train,92699.62827866696
2011-12-01,sim_29,train,117312.3223123689
2012-01-01,sim_29,train,83799.23695129258
2012-02-01,sim_29,train,122331.47868913923
2012-03-01,sim_29,train,126429.5222631025
2012-04-01,sim_29,train,95937.70785127064
2012-05-01,sim_29,train,86229.19186353339
2012-06-01,sim_29,train,93539.75212616989
2012-07-01,sim_29,train,101116.71733647717
2012-08-01,sim_29,train,86100.98988904117
2012-09-01,sim_29,train,66931.2738936418
2012-10-01,sim_29,train,85391.6519376279
2012-11-01,sim_29,train,85813.82463207793
2012-12-01,sim_29,train,124192.63387845542
2013-01-01,sim_29,train,98142.64112771381
2013-02-01,sim_29,train,116179.25944083126
2013-03-01,sim_29,train,108372.63628327945
2013-04-01,sim_29,train,75675.69156984455
2013-05-01,sim_29,train,74855.22941703114
2013-06-01,sim_29,train,123512.70873247227
2013-07-01,sim_29,train,118201.72043646096
2013-08-01,sim_29,train,87356.14815079524
2013-09-01,sim_29,train,72065.02725453347
2013-10-01,sim_29,train,95766.87542995054
2013-11-01,sim_29,train,107484.26261020996
2013-12-01,sim_29,train,156628.32930007123
2014-01-01,sim_29,train,118018.03090866949
2014-02-01,sim_29,train,138485.2175036389
2014-03-01,sim_29,train,135005.8450855233
2014-04-01,sim_29,train,104893.66358233884
2014-05-01,sim_29,train,94639.91127875395
2014-06-01,sim_29,train,146738.86339389853
2014-07-01,sim_29,train,147426.44325574307
2014-08-01,sim_29,train,117140.84410824715
2014-09-01,sim_29,train,92592.13830194884
2014-10-01,sim_29,train,123315.5065499155
2014-11-01,sim_29,train,128862.45792423388
2014-12-01,sim_29,train,162517.89352514356
2015-01-01,sim_29,train,143881.59203328224
2015-02-01,sim_29,train,143807.65305176013
2015-03-01,sim_29,train,121184.94826956262
2015-04-01,sim_29,train,99947.85260030255
2015-05-01,sim_29,train,86436.78279957049
2015-06-01,sim_29,train,123881.20294977892
2015-07-01,sim_29,train,134350.63247259308
2015-08-01,sim_29,train,119963.30732555034
2015-09-01,sim_29,train,84636.0247453586
2015-10-01,sim_29,train,109620.91597130061
2015-11-01,sim_29,train,119066.13098688558
2015-12-01,sim_29,train,165408.11875262402
2016-01-01,sim_29,train,132278.78382201993
2016-02-01,sim_29,train,148681.90999449196
2016-03-01,sim_29,train,131177.52765388542
2016-04-01,sim_29,train,105227.14077133116
2016-05-01,sim_29,train,94784.04032307275
2016-06-01,sim_29,train,100983.34564122163
2016-07-01,sim_29,train,120873.80078151941
2016-08-01,sim_29,train,121826.62604949206
2016-09-01,sim_29,train,94173.41507158712
2016-10-01,sim_29,train,128032.2910401078
2016-11-01,sim_29,train,118446.45318204482
2016-12-01,sim_29,train,160100.84387250856
2017-01-01,sim_29,train,147086.16037384578
2017-02-01,sim_29,train,141950.0832613288
2017-03-01,sim_29,train,138444.16628278582
2017-04-01,sim_29,train,103597.14983660486
2017-05-01,sim_29,train,81271.42917206431
2017-06-01,sim_29,train,72649.26841896409
2017-07-01,sim_29,train,101741.76693182398
2017-08-01,sim_29,train,119221.59234293208
2017-09-01,sim_29,train,93577.35724693669
2017-10-01,sim_29,train,106119.9705431923
2017-11-01,sim_29,train,118678.05191124069
2017-12-01,sim_29,train,137085.09803548554
2018-01-01,sim_29,train,140135.40278827626
2018-02-01,sim_29,train,152928.85322265798
2018-03-01,sim_29,train,138080.80204821314
2018-04-01,sim_29,train,95137.11063971193
2018-05-01,sim_29,train,68915.1183410111
2018-06-01,sim_29,train,59546.265334496566
2018-07-01,sim_29,train,95958.92589199594
2018-08-01,sim_29,train,109713.333312694
2018-09-01,sim_29,train,92546.1780672703
2018-10-01,sim_29,train,100471.82543406292
2018-11-01,sim_29,train,104440.77343361887
2018-12-01,sim_29,train,144308.06916061608
2019-01-01,sim_29,train,143519.58119560638
2019-02-01,sim_29,train,154516.5369039031
2019-03-01,sim_29,train,138341.33120560617
2019-04-01,sim_29,train,94593.42896510716
2019-05-01,sim_29,train,67180.76571385484
2019-06-01,sim_29,train,81221.4869233513
2019-07-01,sim_29,train,92001.42689832955
2019-08-01,sim_29,train,93124.40038074442
2019-09-01,sim_29,train,92241.7492832619
2019-10-01,sim_29,train,84909.91090251255
2019-11-01,sim_29,train,96043.77605529944
2019-12-01,sim_29,train,141592.6234723851
2020-01-01,sim_29,train,144462.4440510393
2020-02-01,sim_29,train,146908.69252830348
2020-03-01,sim_29,train,130565.49775578633
2020-04-01,sim_29,train,104424.76441919694
2020-05-01,sim_29,train,75129.52474151572
2020-06-01,sim_29,train,90576.71457353536
2020-07-01,sim_29,train,97184.42349457408
2020-08-01,sim_29,train,90501.08006376341
2020-09-01,sim_29,train,82921.59353294893
2020-10-01,sim_29,train,95343.83012618213
2020-11-01,sim_29,train,96002.18621565316
2020-12-01,sim_29,train,125633.6303370979
2021-01-01,sim_29,train,143174.55121270713
2021-02-01,sim_29,train,149675.06766211268
2021-03-01,sim_29,train,134967.8733262407
2021-04-01,sim_29,train,95232.00215948398
2021-05-01,sim_29,train,70874.3368967379
2021-06-01,sim_29,train,92507.72417415491
2021-07-01,sim_29,train,96993.61189735406
2021-08-01,sim_29,train,96336.13345729226
2021-09-01,sim_29,train,92191.25512245645
2021-10-01,sim_29,train,86734.55942046516
2021-11-01,sim_29,train,99092.663472295
2021-12-01,sim_29,train,136976.3053765313
2022-01-01,sim_29,train,140016.36647634185
2022-02-01,sim_29,train,140960.741182622
2022-03-01,sim_29,train,132409.91909032813
2022-04-01,sim_29,train,89833.88379589605
2022-05-01,sim_29,train,72619.35929201842
2022-06-01,sim_29,train,85616.31544249033
2022-07-01,sim_29,train,99350.84270946038
2022-08-01,sim_29,train,93556.4145845072
2022-09-01,sim_29,train,83273.49362565449
2022-10-01,sim_29,train,89052.12820365347
2022-11-01,sim_29,train,104003.39523082635
2022-12-01,sim_29,train,129757.28037177425
2023-01-01,sim_29,train,140204.79647984152
2023-02-01,sim_29,train,138614.04942509413
2023-03-01,sim_29,train,127418.45234508427
2023-04-01,sim_29,train,92546.10152221282
2023-05-01,sim_29,train,69644.13148782024
2023-06-01,sim_29,train,79325.4963744645
2023-07-01,sim_29,train,89567.6297403343
2023-08-01,sim_29,train,87234.77307294235
2023-09-01,sim_29,train,86697.40788963744
2023-10-01,sim_29,train,82486.66692638562
2023-11-01,sim_29,train,102537.41990893205
2023-12-01,sim_29,train,130631.73883271888
2024-01-01,sim_29,forecast,133813.4023946026
2024-02-01,sim_29,forecast,129809.90985102358
2024-03-01,sim_29,forecast,119854.88567949511
2024-04-01,sim_29,forecast,89406.38264969893
2024-05-01,sim_29,forecast,71194.95039446547
2024-06-01,sim_29,forecast,75593.26418833424
2024-07-01,sim_29,forecast,82093.60911651135
2024-08-01,sim_29,forecast,76647.99980164085
2024-09-01,sim_29,forecast,71759.86572189596
2024-10-01,sim_29,forecast,68293.00869122687
2024-11-01,sim_29,forecast,80269.35050326085
2024-12-01,sim_29,forecast,97382.86764969578
2000-01-01,sim_3,train,89465.2939499624
2000-02-01,sim_3,train,82300.43258934982
2000-03-01,sim_3,train,76377.51284965736
2000-04-01,sim_3,train,61018.15809111227
2000-05-01,sim_3,train,62641.13226444269
2000-06-01,sim_3,train,65075.264647325836
2000-07-01,sim_3,train,81879.20790108843
2000-08-01,sim_3,train,78319.79133277362
2000-09-01,sim_3,train,58409.26328071311
2000-10-01,sim_3,train,63827.45202061988
2000-11-01,sim_3,train,72954.66186214729
2000-12-01,sim_3,train,74305.17500639785
2001-01-01,sim_3,train,107539.2245017762
2001-02-01,sim_3,train,97718.84060193878
2001-03-01,sim_3,train,85171.17583570379
2001-04-01,sim_3,train,83508.77796575203
2001-05-01,sim_3,train,60568.63178106215
2001-06-01,sim_3,train,61236.09646205786
2001-07-01,sim_3,train,69537.71718182048
2001-08-01,sim_3,train,72950.98732071338
2001-09-01,sim_3,train,59863.29888518799
2001-10-01,sim_3,train,54924.47273623464
2001-11-01,sim_3,train,55908.42954574013
2001-12-01,sim_3,train,58839.09659123737
2002-01-01,sim_3,train,89860.80991992861
2002-02-01,sim_3,train,81065.33619620262
2002-03-01,sim_3,train,68358.89007265099
2002-04-01,sim_3,train,55853.79490686915
2002-05-01,sim_3,train,42246.668454906
2002-06-01,sim_3,train,46760.779386685856
2002-07-01,sim_3,train,62122.46712498829
2002-08-01,sim_3,train,67644.44118677537
2002-09-01,sim_3,train,55343.09217971256
2002-10-01,sim_3,train,54448.36141084214
2002-11-01,sim_3,train,55764.63842078488
2002-12-01,sim_3,train,73681.22788396731
2003-01-01,sim_3,train,81323.77081940095
2003-02-01,sim_3,train,67892.17699880883
2003-03-01,sim_3,train,69041.86148422452
2003-04-01,sim_3,train,56084.539144111055
2003-05-01,sim_3,train,57898.22124632625
2003-06-01,sim_3,train,43232.26550281793
2003-07-01,sim_3,train,55462.891618231086
2003-08-01,sim_3,train,61706.511186289514
2003-09-01,sim_3,train,51335.30646726272
2003-10-01,sim_3,train,53919.4279728398
2003-11-01,sim_3,train,59038.39012852109
2003-12-01,sim_3,train,77278.20029992469
2004-01-01,sim_3,train,84801.89162909206
2004-02-01,sim_3,train,75603.42976556851
2004-03-01,sim_3,train,71786.45234135959
2004-04-01,sim_3,train,59981.421092784934
2004-05-01,sim_3,train,57451.662651883715
2004-06-01,sim_3,train,54494.94308386624
2004-07-01,sim_3,train,64916.287293591085
2004-08-01,sim_3,train,61021.902753295595
2004-09-01,sim_3,train,61432.14495064389
2004-10-01,sim_3,train,63970.87639435044
2004-11-01,sim_3,train,59965.43789021229
2004-12-01,sim_3,train,73864.67280588705
2005-01-01,sim_3,train,98639.32635212239
2005-02-01,sim_3,train,91175.80488056934
2005-03-01,sim_3,train,86294.44221426084
2005-04-01,sim_3,train,69374.84643808144
2005-05-01,sim_3,train,54479.41079652219
2005-06-01,sim_3,train,53610.097904622984
2005-07-01,sim_3,train,59588.950993051076
2005-08-01,sim_3,train,65894.3201904895
2005-09-01,sim_3,train,56438.19965933927
2005-10-01,sim_3,train,66964.88607320414
2005-11-01,sim_3,train,72513.91849755275
2005-12-01,sim_3,train,87572.57402902559
2006-01-01,sim_3,train,115992.94016854666
2006-02-01,sim_3,train,101716.4155184179
2006-03-01,sim_3,train,68496.23651547091
2006-04-01,sim_3,train,66077.7119656913
2006-05-01,sim_3,train,45847.6523455223
